Actual,Predicted
15,17.805485
21,18.47243
17,14.253517
30,19.31244
16,19.617313
30,18.790293
37,21.248253
11,17.198334
30,17.632933
16,18.289665
98,23.079365
16,18.03026
11,17.003075
22,17.69466
15,17.639042
32,25.510437
15,21.955029
12,18.529432
12,15.464857
11,13.6275625
32,20.967375
20,16.620007
40,23.180544
11,20.538204
13,22.21854
38,20.330923
18,23.256346
14,16.833254
11,19.086542
15,19.929909
55,23.844917
90,19.001965
12,20.13235
16,16.798878
11,17.020397
12,20.193686
11,14.657419
12,17.940235
13,20.671873
16,20.882753
11,16.888327
13,20.988455
13,19.47783
13,14.508349
11,13.919821
41,24.840712
20,20.284647
36,20.560024
37,20.560024
28,23.301102
19,22.249472
16,19.199087
25,20.767906
15,20.020906
14,17.210815
40,24.53606
22,21.544275
31,20.59027
40,20.84277
31,20.26443
15,17.514404
15,18.597904
40,22.084751
11,12.955205
18,20.217777
11,18.985271
15,19.20374
15,23.41767
15,18.516659
13,17.626661
15,18.924765
23,22.86464
70,28.905245
70,26.713282
22,21.104856
15,17.931755
20,19.069357
11,18.632103
13,20.825747
12,20.825747
19,18.481983
31,23.093153
17,18.160467
12,17.463377
12,16.878046
12,20.923012
11,15.825399
28,19.789894
15,19.359306
13,19.548384
93,28.850414
32,21.821405
21,22.485468
30,24.937632
93,31.173748
11,20.986326
59,22.925735
34,17.040043
12,20.91896
58,26.385456
12,16.35361
11,16.394104
18,16.818829
30,18.383764
35,23.055098
23,18.406918
13,17.345402
13,18.753557
30,22.162409
11,17.407288
26,17.957668
34,18.314281
20,20.67691
55,40.31726
22,17.101744
30,22.866512
64,21.9351
20,15.833672
15,19.631685
22,21.165188
20,15.963133
15,27.212639
57,25.713163
15,19.02333
20,17.845022
20,16.965899
15,18.282505
23,16.56873
16,20.683487
16,16.008112
15,16.008112
39,16.41905
11,18.61979
23,22.162409
11,18.23438
17,16.537668
12,21.202406
12,15.837959
13,15.837959
11,17.781145
12,20.117085
12,17.117758
43,20.517494
20,21.9351
85,29.329052
21,21.868563
12,17.699451
20,20.203531
12,20.716085
11,21.428703
11,21.300684
25,18.399183
14,22.15681
33,19.32951
20,21.790722
12,17.210634
12,22.866512
13,22.866512
12,22.866512
18,21.866938
12,19.175648
19,22.902004
20,20.576345
20,19.575073
13,18.740421
12,19.143631
30,22.394102
15,20.01427
12,17.151533
17,22.618402
11,24.969759
21,20.953918
45,24.557938
11,24.557938
13,15.808062
11,18.512905
24,17.266418
11,15.2042465
20,19.651554
13,18.359217
11,17.310083
20,22.377247
21,19.182158
29,20.549633
14,17.058266
100,22.472643
11,18.09005
11,21.684177
27,20.953918
18,19.36601
14,17.324512
50,21.38525
11,20.769281
15,18.520037
17,19.822386
27,21.067675
36,31.857716
75,31.857716
11,16.347214
28,26.010368
25,20.21854
12,16.43424
21,16.448362
11,18.46699
13,19.528185
11,22.116001
22,22.658293
14,18.755852
14,16.861917
12,17.147055
64,17.515503
55,24.209208
14,20.676544
15,18.980513
20,20.510082
26,21.929169
12,20.797375
17,19.807419
11,21.397684
19,17.422382
55,22.265137
26,20.88866
18,18.608177
30,21.742977
29,20.26411
14,17.275719
30,23.498852
17,18.357952
48,23.923805
12,19.213188
12,18.555328
19,23.252575
19,23.252575
30,25.669186
25,21.18633
35,26.33122
15,22.299686
15,22.299686
28,24.893707
14,24.893707
23,16.98327
21,23.799253
22,23.919647
15,14.767116
12,18.117706
18,20.796658
40,19.82788
20,19.415356
67,23.911823
20,17.613325
22,25.71619
25,26.320484
13,19.655857
16,19.569706
26,19.8027
13,15.28282
50,17.53803
21,18.258375
12,25.573706
22,18.741226
70,22.524584
15,15.728405
23,20.09408
18,17.911743
12,17.392696
27,20.039051
11,18.840939
12,17.53803
13,18.815094
19,23.49015
27,17.9735
27,18.926142
31,24.201792
20,18.255709
14,19.771315
21,15.499428
16,20.24925
45,28.400522
21,18.027157
30,22.176605
15,19.152092
15,17.33758
20,17.955381
15,24.623325
20,16.926329
21,19.260887
38,17.750963
13,23.098812
13,19.062838
46,20.848843
30,23.428366
22,25.463379
14,19.658926
18,23.3517
17,20.768171
15,20.768171
18,20.768171
12,18.815094
11,18.963194
12,17.263632
46,23.54171
18,20.379929
23,21.9792
11,21.270477
12,19.133545
17,22.85738
17,22.85738
13,18.591238
11,15.073212
17,23.269615
17,23.269615
12,17.9179
34,24.496881
16,22.67263
16,22.67263
19,17.124372
22,17.135576
33,22.787895
33,21.732882
13,17.779762
70,23.341154
15,19.665403
17,19.73917
12,20.69825
47,17.566929
23,22.879967
14,18.530554
16,20.396267
50,25.1767
50,25.1767
17,17.47578
42,22.692427
18,18.433523
14,17.357456
12,17.52157
37,23.233421
31,27.436693
15,18.381163
20,17.625977
14,19.064802
17,16.364578
26,22.692427
30,18.30673
71,29.654459
22,18.30673
14,18.366852
36,24.303066
13,21.634706
21,18.192522
89,24.496881
11,17.625977
12,21.447573
13,17.437647
17,18.018612
20,18.811274
22,18.760836
12,19.96071
15,23.390003
40,20.021051
16,20.805004
14,19.097929
14,18.505686
60,18.726336
15,22.726568
23,25.20485
14,18.26328
31,20.103884
58,24.238544
48,19.160082
15,23.427242
20,20.954075
30,21.19663
15,18.726336
13,18.73627
15,19.010183
11,17.305552
24,20.012447
11,17.831198
18,21.677477
45,29.621391
11,17.85391
17,21.677769
30,24.604792
18,19.346918
34,23.171337
11,18.505686
12,17.690805
14,19.2516
14,17.476036
17,17.932379
35,19.492884
27,20.473814
26,28.2242
19,22.33636
81,23.755655
22,18.760836
13,19.039703
16,17.9548
16,19.792961
35,27.406357
28,27.406357
15,22.483559
77,25.233912
33,18.542156
35,25.972277
35,25.972277
30,21.501842
11,18.060684
11,21.367073
11,17.366444
13,21.322495
25,17.9548
11,17.609411
11,17.609411
11,17.674942
11,17.674942
25,19.018658
23,23.427061
14,19.071148
14,19.071148
17,19.071148
26,21.956108
20,18.530066
11,21.993147
12,21.993147
12,21.993147
50,27.294504
18,18.64535
30,19.026215
13,20.97649
37,22.49724
15,23.986439
12,21.501183
29,23.374731
15,17.9548
33,28.045631
29,23.986439
13,20.113914
11,22.974089
20,21.993147
12,18.060684
12,17.9548
20,18.190495
50,23.479427
19,18.964941
12,16.004921
16,27.000149
30,17.519562
48,23.384933
14,27.477083
11,18.162825
20,20.54805
12,21.870928
25,18.517664
12,17.845264
12,18.293638
22,18.180101
23,18.180101
22,18.180101
18,21.584515
50,30.012344
30,22.630535
12,30.154491
90,29.338655
60,21.372044
40,23.0596
15,19.438177
13,18.954319
40,22.541523
27,22.622524
25,17.914976
44,23.384933
16,22.82664
12,18.985344
25,22.294382
25,22.294382
12,29.338655
45,23.630915
50,26.567446
19,29.533915
45,23.376417
51,27.005964
89,33.823162
17,18.653065
11,16.11485
100,27.477083
13,27.477083
20,24.083092
32,19.328865
22,23.035046
33,19.328865
20,17.214346
60,27.84072
55,30.699743
23,17.245909
20,20.50437
30,20.50437
17,27.235216
19,19.167
20,19.534676
30,19.313599
30,19.313599
11,19.184591
32,24.140945
15,16.337685
11,16.913252
12,17.733686
59,23.29915
18,18.697376
18,22.473045
20,17.903427
18,19.534676
13,29.455612
15,22.026947
17,19.184591
17,18.00846
20,17.276213
15,19.785566
27,24.396559
19,19.384184
18,17.245909
11,17.733686
12,17.514847
42,27.235216
19,22.45313
37,29.455612
17,21.549257
18,19.147278
13,20.996696
40,22.182127
15,17.203215
12,21.683323
16,27.84072
19,19.35178
54,23.075008
13,18.421572
13,18.273354
18,18.571909
14,18.90476
11,17.67936
15,17.083342
13,21.728737
15,17.443983
30,19.165462
37,20.034382
31,28.087898
39,22.278204
32,28.388931
20,19.297544
14,18.038597
12,18.23313
23,26.21763
20,19.886784
18,18.318085
60,24.632711
60,24.632711
60,24.632711
60,24.632711
60,24.632711
26,23.304527
13,18.200567
12,14.281717
23,24.065641
11,18.846064
29,19.015318
11,18.249567
22,17.900785
18,23.830822
19,21.782001
47,21.852592
12,21.137697
20,19.41354
27,26.59479
17,26.59479
56,24.065641
55,24.065641
56,24.065641
53,29.566545
67,29.566545
14,20.1897
20,18.834229
16,17.763113
13,19.579355
15,20.364738
45,21.582996
15,16.563154
15,20.555788
27,25.80609
15,17.977875
60,23.78112
13,18.85462
11,18.452427
53,18.452427
21,16.880106
12,20.584566
23,15.884451
20,18.390776
13,18.638273
15,22.18524
56,23.830822
11,18.06827
32,26.527704
14,18.120878
24,19.737488
20,20.975456
20,18.215094
14,21.633066
20,18.62654
37,21.427858
19,19.516815
21,20.144573
11,15.362061
13,18.01709
12,20.390131
13,24.137577
42,21.250904
12,16.684301
17,18.490555
30,21.644714
17,21.575106
34,17.459908
13,18.808977
18,21.613012
21,21.30825
14,20.120962
19,21.11
12,19.248173
66,18.71398
11,17.369392
16,18.2045
11,19.759022
11,16.413706
11,16.413706
11,18.495182
26,24.118418
34,23.977076
15,18.382198
13,20.597971
20,24.346243
30,24.346243
37,20.490715
25,25.897226
19,25.897226
13,22.091606
13,21.526335
18,21.26613
16,19.105165
27,21.327593
15,18.939829
12,18.823774
15,25.90319
19,21.789906
14,21.763689
100,36.905647
20,23.406301
17,19.611208
31,27.374151
100,37.01814
100,28.916233
29,20.236614
28,21.426613
25,21.426613
12,21.426613
21,19.45901
29,20.236614
29,20.236614
12,19.45901
14,26.224264
20,20.28346
100,26.47231
27,25.01302
12,18.418201
40,22.637285
12,17.541718
13,19.420107
12,15.326923
21,24.746572
33,24.23826
21,19.386415
22,24.283154
33,23.787579
12,21.395248
11,16.986403
34,20.697231
18,23.136475
13,18.257729
15,23.03952
20,20.40617
25,22.429586
22,20.875832
40,25.417877
19,22.85509
34,23.93464
24,19.099506
12,18.4381
13,17.580816
11,20.03377
18,20.03377
18,23.106207
29,18.676546
22,17.553423
13,16.84164
11,20.697231
15,15.944418
15,15.944418
25,22.306992
15,15.724293
22,23.03952
11,18.273382
11,18.273382
20,25.035896
21,24.084826
21,24.97335
15,17.580816
42,20.031492
13,19.173988
16,23.714323
12,19.002527
12,18.50218
20,22.702896
20,21.866299
16,15.07723
13,21.179338
19,15.706894
15,18.36313
13,19.916819
16,19.450226
12,21.39958
62,24.144081
30,23.32008
28,23.32008
12,24.662746
12,20.809185
20,20.906527
11,17.73767
12,17.331175
17,20.471535
33,23.277609
12,23.89752
19,23.32008
51,24.995089
20,19.210562
18,21.276543
12,16.486555
11,17.050285
30,20.81724
30,22.73715
47,24.34328
30,24.326424
18,23.32008
25,17.61278
12,22.95067
18,20.906527
28,23.944042
11,21.32342
13,18.811377
53,26.337353
50,26.337353
14,21.276543
20,21.571898
13,18.108393
12,21.907087
11,17.482037
24,22.470467
12,16.499788
24,22.538307
11,17.268318
14,17.268318
15,21.126057
20,20.160923
35,21.83603
28,21.465187
15,18.054853
15,19.283075
15,16.255228
14,14.740068
16,15.566263
74,21.681019
15,19.009607
100,28.562899
100,28.562899
11,18.304415
20,22.312689
19,21.617968
14,19.008715
19,20.71887
19,20.71887
19,20.71887
46,27.763103
17,17.322048
18,20.179628
18,20.179628
12,21.393166
17,20.179628
62,27.58049
13,27.4504
18,18.599554
66,21.681019
33,22.038956
35,22.038956
34,22.038956
13,23.31943
48,20.919807
11,24.64012
12,18.084793
30,20.926199
21,23.073149
14,20.71887
13,20.71887
17,16.305435
30,25.424555
13,22.493752
53,20.63965
15,17.493277
24,22.90445
50,23.170485
30,16.860878
12,23.313133
28,27.930214
28,27.930214
56,23.022408
15,17.914097
14,17.364916
23,19.02897
12,17.15842
24,24.019953
17,22.76364
12,20.65961
20,26.584284
25,22.325827
12,19.070036
20,17.914097
12,22.406492
50,23.158115
19,19.462492
20,22.900057
11,17.15842
13,16.860878
30,21.55166
27,26.726679
38,18.758907
34,19.615416
50,21.88482
27,25.520193
12,16.585857
38,18.331308
38,19.622824
17,19.04251
15,19.36018
47,25.64663
98,25.003191
36,19.398336
11,17.56121
12,20.906809
35,23.158115
17,19.36018
17,17.5591
13,21.936724
20,28.454876
20,27.079985
20,25.403502
12,21.246656
12,20.395563
20,24.717463
11,19.763447
24,21.168522
40,19.064344
12,19.085958
20,24.582556
12,22.347336
29,22.799881
21,24.780933
15,23.990389
16,18.414124
36,20.677723
19,20.677723
30,22.76697
30,22.76697
21,19.713503
15,22.844398
25,22.844398
12,20.835302
15,19.792402
33,18.616884
29,24.354511
20,18.554325
13,19.6624
51,21.47722
37,18.35438
20,18.49019
16,16.399754
26,20.677723
28,22.060917
22,17.637712
50,24.034836
24,22.614084
20,22.802998
49,22.55711
30,17.877075
22,19.300066
13,17.757523
15,17.634132
15,23.481476
20,20.354813
100,35.993027
100,35.993027
12,23.481476
11,24.510338
12,17.566135
30,23.36005
15,23.124922
30,20.168003
27,22.29856
13,18.498116
15,22.187477
11,22.844398
43,22.844398
20,19.139032
12,18.752676
12,18.752676
12,14.2555685
17,14.874965
14,17.439226
30,23.297493
14,18.729652
37,25.08789
11,17.184189
44,24.542599
26,20.417248
70,23.72387
14,19.81028
55,25.115572
42,28.543098
20,17.515032
13,19.958656
11,22.844398
29,22.844398
20,22.844398
29,20.332275
50,22.2158
15,19.28827
13,22.55711
12,18.83471
62,20.354813
48,23.481476
97,23.481476
16,20.354813
53,20.354813
70,22.882215
18,19.005747
13,22.963041
22,18.266642
12,19.409616
12,24.134167
38,27.347988
38,24.057144
50,22.043417
16,19.911663
20,23.681929
16,19.492727
15,18.512821
22,23.609297
35,25.736403
15,18.179623
15,19.390314
15,21.729885
38,22.639381
20,18.936169
12,27.794212
20,24.067572
71,25.695642
31,23.161953
13,25.29894
37,22.49998
14,18.331741
31,25.823618
11,16.354805
18,30.122517
22,19.390314
57,26.639511
34,18.99868
11,18.8757
43,23.681929
15,23.609297
30,19.005747
16,26.18619
31,23.563087
13,23.359442
12,17.316557
18,22.624153
13,25.695642
13,19.553759
48,25.227575
26,24.926682
13,16.87338
13,15.30562
37,23.197601
12,15.96509
60,22.55893
12,15.370012
20,17.209257
30,27.567825
12,18.589756
37,23.745813
12,22.174997
12,22.174997
13,22.174997
13,22.174997
21,25.656013
14,26.575867
20,20.165443
16,20.46957
11,26.915295
14,23.651184
13,22.036364
20,20.016726
24,18.77896
11,18.77896
27,24.045916
14,23.500862
41,19.82247
12,23.729977
17,19.596909
24,23.657204
22,18.268011
12,20.938984
13,22.47021
20,19.687868
12,19.687868
30,25.062334
12,26.504585
25,25.062334
53,27.844343
11,16.058844
37,17.103111
19,21.957985
19,21.957985
54,27.91576
12,15.22419
62,23.168905
14,26.533178
15,21.003344
11,18.361547
19,19.687868
20,19.687868
15,19.22863
11,20.237324
36,18.24723
18,18.495964
15,22.68849
15,16.134697
15,22.528835
25,25.390593
64,30.13938
23,23.28565
15,21.239172
16,24.428488
19,20.068264
15,20.521162
41,24.808405
43,24.808405
41,24.808405
21,24.284136
16,25.017664
12,26.028269
15,26.79332
16,20.818228
19,24.061523
12,23.118303
12,20.510101
28,22.959368
11,17.8714
15,23.729506
16,18.712664
12,18.712664
32,26.516937
15,21.159338
45,24.31814
21,17.231321
22,19.903378
15,16.587988
23,26.647795
24,17.988045
13,17.426205
21,17.258465
11,25.907867
13,18.464334
20,23.118216
11,17.318819
14,20.062399
78,26.95495
78,26.95495
24,24.147942
35,19.965534
18,18.983475
12,25.907867
34,18.994293
35,17.799656
13,19.884678
14,20.881283
20,25.427862
13,22.104101
14,19.4066
14,23.336657
14,19.416397
40,30.865147
50,25.7376
28,25.735624
75,26.07093
48,26.36771
25,24.12007
23,24.246542
51,26.86539
14,18.49668
51,24.379766
52,23.541325
18,24.207315
19,25.367638
20,26.099144
11,17.975512
12,26.07093
11,19.204784
30,25.440605
16,22.02889
13,22.738201
20,20.638737
26,21.69768
22,20.095125
13,23.63448
15,20.654203
12,24.650518
72,24.609652
72,27.592554
16,16.638695
90,26.81704
90,22.891346
11,19.94979
12,19.94979
22,19.630354
68,27.34855
30,27.458744
30,27.458744
11,18.66093
11,18.66093
17,22.29401
16,22.29401
34,26.437864
50,27.734877
70,30.709162
58,26.475288
70,33.617165
11,19.630354
70,33.416374
17,20.429747
15,20.429747
17,20.429747
68,27.67993
18,25.384321
100,33.944046
74,26.419298
13,20.127867
15,21.272718
12,22.726671
19,22.726671
13,18.758131
13,18.758131
14,19.627865
12,17.834848
14,20.325756
15,26.829922
34,26.829922
11,25.803246
28,18.605783
20,24.744743
23,31.30495
20,19.859453
25,19.859453
12,21.407986
13,23.440313
12,24.583897
30,23.025602
59,23.686573
11,23.025602
58,24.583897
14,23.136326
26,19.471222
12,25.040043
36,25.953693
36,21.790014
16,21.594624
17,27.204414
20,18.442266
16,23.105995
16,23.105995
16,23.105995
17,23.105995
17,23.105995
16,23.105995
17,23.105995
16,23.105995
16,23.105995
91,22.390844
71,23.252697
13,24.113209
17,21.72736
17,21.72736
17,21.72736
17,21.72736
17,21.72736
17,21.72736
17,21.72736
17,21.72736
17,21.72736
50,27.268436
16,16.555193
47,23.096888
50,24.858826
16,18.605783
20,20.88793
21,23.025602
13,18.758131
14,20.652758
20,19.41704
15,17.367916
75,34.971603
13,20.219816
15,17.79583
75,35.501183
40,18.386963
82,25.048655
77,32.843086
22,16.960695
77,32.843086
12,19.314287
25,21.272718
57,31.30495
57,31.30495
81,20.257257
15,20.325756
18,21.674751
58,23.587896
21,17.88155
13,18.563036
41,20.034657
15,21.917084
30,25.048655
15,17.6332
12,21.721357
40,23.61678
24,20.843868
19,23.28459
30,22.16685
30,20.891537
30,17.402328
24,19.41042
24,19.793097
12,20.471273
12,17.976408
23,19.389238
11,18.678604
18,22.783806
27,26.119833
26,23.038225
17,16.874735
12,17.352428
11,19.521605
17,21.081558
56,24.204153
26,24.204153
72,26.097282
15,22.16685
20,19.160097
12,18.234625
11,22.824997
12,17.078655
11,18.646315
22,23.539955
20,22.158693
15,17.390131
20,18.324097
16,21.732286
16,14.275164
78,25.545021
31,26.10388
33,28.145996
33,28.145996
34,28.145996
41,23.247002
39,23.688456
11,20.447115
20,22.663918
12,24.020477
14,24.020477
13,17.953665
13,22.722683
11,20.330942
25,24.927708
25,17.571363
30,27.816326
15,19.921982
17,19.756536
11,17.458843
11,18.10775
13,18.609032
77,22.307543
100,24.020477
15,18.573828
21,20.53592
18,17.733746
21,20.53592
21,20.292591
12,14.606885
50,24.509687
11,20.117508
18,19.771235
18,19.824282
15,22.472996
13,19.084574
20,20.263313
12,17.141087
17,21.571466
18,21.571466
34,23.62947
11,17.595533
23,21.869734
20,21.56366
19,16.815588
25,25.53858
19,22.32507
20,24.253916
20,22.672737
14,18.925007
20,18.268732
27,29.028769
82,29.028769
12,22.168976
25,28.981339
25,28.911976
50,24.751907
12,19.557724
11,18.187727
32,22.672737
15,22.81556
15,16.643679
32,22.998484
11,24.039085
13,20.458265
31,21.713959
11,24.16668
13,20.514091
11,21.619127
11,23.608734
31,24.311977
11,22.580147
11,24.68275
11,26.417292
13,16.792908
80,28.816502
12,25.731958
37,24.487595
36,20.563433
24,24.271528
18,16.433355
20,20.308094
67,28.981339
14,20.548159
15,19.827608
12,18.144398
40,32.09393
54,26.788622
36,21.307703
40,28.352154
45,24.253916
20,22.32507
16,21.36258
12,26.444113
15,23.458542
15,23.458542
35,28.604239
24,22.85224
25,22.85224
50,23.202211
15,14.971693
45,24.89301
48,23.438303
11,19.194214
20,22.648949
100,31.06812
20,23.63677
100,28.419434
16,18.278713
28,22.26654
15,19.692955
58,18.082727
45,22.756971
11,24.85035
12,20.874392
20,24.39339
15,16.258022
14,17.639196
13,18.801569
75,24.806265
58,24.452623
15,26.254072
31,31.06812
31,31.06812
94,31.06812
31,31.06812
25,23.63677
70,18.569408
14,25.496044
21,28.032068
11,25.15928
50,26.867178
50,26.867178
13,16.898493
16,24.452623
24,21.366081
35,26.284668
24,19.544788
11,19.84766
22,18.278713
30,24.865755
39,29.389244
11,18.263514
41,26.625965
24,18.623564
25,20.012117
21,19.501724
11,20.74431
11,17.167362
11,17.167362
100,27.529736
100,27.724014
24,19.737677
95,27.327415
60,26.13095
12,16.996288
12,17.846617
15,18.678995
15,18.678995
20,18.309473
17,22.89952
20,18.309473
17,22.89952
18,22.89952
15,19.129042
15,19.129042
34,22.783539
12,17.663033
12,17.663033
29,18.172655
40,27.667337
40,27.667337
15,17.603622
24,20.89043
17,23.657244
15,21.591824
35,18.337572
15,17.813799
24,19.737677
13,20.355404
12,20.355404
25,24.438057
13,18.263514
24,17.172869
13,18.172655
29,21.832045
28,21.832045
14,16.621775
24,23.840385
37,20.89043
12,18.534014
29,22.52289
15,19.80976
15,19.80976
29,22.52289
11,24.457558
16,17.167362
14,17.167362
27,23.519995
25,23.492931
17,19.737677
13,16.714592
13,16.714592
11,16.754354
20,18.00371
12,18.009424
40,29.133076
14,19.152903
27,19.896637
15,20.169132
60,26.077967
16,23.530128
22,24.173868
11,26.462387
11,26.462387
12,17.876833
11,20.96958
13,26.2446
12,23.706776
36,23.897982
16,18.508049
12,19.978134
22,19.789215
20,18.899702
17,24.767107
17,24.767107
17,24.767107
12,18.119091
13,18.323586
25,20.77795
90,22.416351
19,22.072481
11,20.368717
90,22.373402
11,15.939259
84,31.332302
12,26.595802
84,31.332302
24,26.973072
12,21.394512
20,21.394512
15,16.641705
17,26.024424
60,27.888197
40,23.583143
100,28.084917
20,21.629969
19,17.222403
25,25.368605
38,18.344406
23,26.075397
37,27.042852
38,27.042852
14,17.879087
13,18.14133
13,19.69061
17,24.270414
12,17.528063
20,25.047394
24,26.807438
17,25.585938
18,20.946512
20,27.046852
20,23.892729
20,24.757673
100,27.55
50,26.595802
41,24.831133
12,17.648043
18,20.660545
42,25.550446
11,18.242931
41,25.178223
55,23.354424
40,21.058258
25,23.552748
70,26.807438
30,28.159626
11,18.344881
19,20.383705
20,19.229319
34,30.74961
20,19.96114
12,17.1376
12,23.444376
42,25.901703
40,23.12838
16,19.64159
11,20.511395
14,20.488543
17,19.14182
15,24.845844
16,20.029503
17,20.265331
13,21.741692
24,25.12829
20,22.100813
40,23.18843
12,19.566063
12,28.159626
13,19.300638
41,37.974426
16,21.091942
12,18.765749
11,18.852867
25,29.734468
25,29.734468
25,29.734468
25,29.734468
25,29.734468
13,19.97819
11,18.164963
11,17.033377
17,23.983503
12,18.20189
21,20.643349
14,23.711994
31,28.159626
20,24.507467
18,24.489332
74,23.708536
19,20.619827
100,27.588116
20,20.198284
17,23.053314
17,23.053314
18,23.053314
30,19.470198
30,19.14182
11,19.286964
20,24.316986
22,18.765749
14,21.509369
11,19.244036
16,23.638117
17,20.920586
11,19.51902
13,18.815666
35,27.559013
13,27.419987
22,23.58652
32,20.118063
14,21.86974
17,24.272902
17,20.840754
23,20.773289
38,26.236975
35,26.100527
26,21.317295
12,26.81708
61,25.540964
35,26.056942
50,26.056942
64,27.52129
20,23.58652
16,23.25042
88,29.696218
52,29.696218
13,18.53747
25,23.415905
25,25.01973
13,25.520666
40,26.534353
60,26.534353
25,25.416824
15,17.846872
23,17.77295
25,24.762274
34,26.56071
25,24.797579
16,19.378508
18,22.238178
20,28.202923
26,27.52129
95,27.52129
17,19.371737
46,28.202923
31,25.357054
28,25.975235
23,19.33574
17,18.81344
30,21.80146
18,30.59738
17,30.59738
17,25.443851
26,18.528742
12,24.255632
17,24.255632
12,17.1054
21,23.38723
16,24.178263
18,26.168915
27,26.168915
70,33.42276
13,33.42276
45,24.733543
16,25.960955
56,24.665482
15,25.675785
12,20.27703
80,29.793394
56,27.419987
30,22.559216
50,25.014444
25,21.297798
13,23.1428
65,32.737373
23,34.03266
11,26.399675
46,31.960445
47,31.960445
32,25.170023
25,27.498775
24,27.039618
16,28.67973
21,24.89293
16,24.89293
38,24.89293
30,24.89293
11,21.399622
70,28.866625
17,20.279041
20,24.816732
21,24.816732
19,20.188902
40,25.014444
65,28.471748
20,19.162548
65,31.456867
50,25.070345
31,23.23779
30,25.070345
12,20.318747
12,23.837282
14,28.376846
19,26.274439
15,25.014444
25,26.656023
15,21.158377
15,21.158377
57,24.795013
25,28.719587
11,25.422752
57,32.34777
22,16.614908
57,29.644499
43,21.773182
17,21.85651
50,27.5218
38,22.899208
45,25.999918
19,20.622498
100,29.601612
50,24.739735
50,29.057133
50,29.057133
50,29.057133
50,29.057133
18,21.427523
13,18.317476
50,28.246346
50,28.246346
15,28.246346
18,25.061811
40,20.698298
21,23.151941
74,25.416548
20,23.151941
40,26.16025
20,22.624243
15,26.796011
15,26.796011
28,15.807919
22,26.4423
12,18.625483
42,27.472738
49,20.290834
21,26.8376
33,28.482649
12,19.58736
15,14.850763
32,24.87185
45,29.222546
20,24.899794
16,21.715328
21,24.899794
24,24.899794
15,17.983196
14,25.845833
52,25.271002
14,23.586712
51,21.804771
54,25.68737
51,23.642986
17,27.472738
29,27.472738
50,22.112663
30,24.76629
12,28.727064
12,20.694424
16,23.843998
44,25.420454
30,26.3426
40,27.217342
30,26.160269
79,24.826797
38,29.103527
38,29.103527
13,20.189377
12,28.482649
40,23.177189
97,28.298346
22,22.326494
12,21.384039
19,20.342403
62,29.412859
11,28.47128
11,21.230913
66,22.164072
27,29.531046
11,22.521069
13,20.588818
20,16.864958
15,20.306423
15,20.306423
13,21.156422
62,27.665718
19,20.553173
20,24.199648
13,18.82742
30,20.653517
18,18.71336
18,20.094053
45,22.155823
27,26.195927
22,30.558065
34,27.618612
18,21.285107
18,21.285107
69,28.93739
44,26.791246
12,18.974892
48,26.096449
35,25.404306
15,23.59163
15,25.098305
17,18.57913
57,30.902363
56,28.778116
60,31.23935
57,25.016678
12,15.820942
18,28.10323
34,22.375647
18,25.135061
20,23.587404
17,24.473791
12,26.052073
11,22.471775
76,28.753534
50,29.442972
24,23.535925
16,27.671412
60,28.376055
30,25.69707
40,27.628407
11,19.219902
15,24.131824
15,24.579847
12,19.984676
18,21.563036
16,15.880848
20,26.936474
19,20.724707
100,30.58911
100,24.334951
18,29.336239
46,29.336239
100,25.251837
20,28.376055
100,26.619234
18,20.77002
28,25.723713
30,26.187744
30,26.791246
36,21.948912
21,29.008099
15,22.88816
19,25.78922
30,21.798677
11,27.169395
11,18.899689
12,27.220705
12,26.92817
75,27.426111
12,26.695257
60,26.444073
15,16.146128
12,19.390594
13,21.500639
18,23.864845
17,22.985718
11,21.184628
12,18.463346
24,25.088606
17,27.159859
32,25.885122
14,24.051487
23,26.564667
44,28.067558
15,21.964746
12,29.26226
83,34.134754
19,17.966398
23,30.616024
97,27.081396
32,25.565496
23,24.911745
34,25.804121
52,23.164602
51,26.444073
24,20.794754
17,26.404554
21,27.250803
13,24.911745
35,27.044765
12,22.766794
24,23.470377
11,19.088938
16,24.201197
20,14.995717
16,19.74449
42,31.97733
83,30.411163
13,24.486082
21,24.301744
29,25.51628
35,27.673872
39,27.493246
70,33.000484
20,28.322819
34,31.833855
53,22.677816
12,21.058784
16,16.51132
20,25.571749
32,27.739893
43,29.724928
15,19.47641
70,28.358011
29,24.301474
21,19.586235
14,23.13083
18,24.11856
25,24.440155
26,21.417381
17,24.014967
12,19.123577
21,21.483582
50,27.669504
50,27.739893
17,22.676886
12,22.570997
11,19.705217
11,20.133465
43,19.543888
27,21.482113
11,21.482113
15,23.340649
17,23.409014
56,21.727339
11,22.896791
14,19.030088
15,24.808344
15,22.122452
43,28.337336
15,21.749132
27,19.737211
21,20.508652
17,28.358011
19,23.311707
16,23.87183
20,19.185991
20,22.884825
16,20.254744
22,20.254744
60,23.05686
15,21.457266
18,22.108309
28,23.10819
25,22.315552
22,24.360477
45,22.002731
60,27.449598
30,25.555016
19,29.724928
50,27.628296
22,19.130396
11,16.076622
15,19.98343
26,19.98343
24,19.071596
13,17.966755
12,18.998775
32,28.850813
12,20.381224
12,19.586235
27,21.594349
70,28.565887
20,22.720686
22,22.720686
13,21.02377
11,24.727968
12,19.764238
39,36.44435
38,34.40803
